RT_Demand,DayOfWeek,HourOfDay
1503.22,1.0,7.0
1569.98,1.0,8.0
1576.03,1.0,9.0
1548.84,1.0,10.0
1519.34,1.0,11.0
1504.57,1.0,12.0
1476.32,1.0,13.0
1488.17,1.0,14.0
1479.6,1.0,15.0
1500.7,1.0,16.0
1587.06,1.0,17.0
1651.13,1.0,18.0
1631.5,1.0,19.0
1573.06,1.0,20.0
1481.27,1.0,21.0
1379.47,1.0,22.0
1280.98,1.0,23.0
1199.21,2.0,0.0
1142.64,2.0,1.0
1115.84,2.0,2.0
1105.49,2.0,3.0
1106.05,2.0,4.0
1147.19,2.0,5.0
1255.76,2.0,6.0
1426.87,2.0,7.0
1499.66,2.0,8.0
1511.69,2.0,9.0
1505.93,2.0,10.0
1512.72,2.0,11.0
1497.3,2.0,12.0
1488.79,2.0,13.0
1483.93,2.0,14.0
1476.77,2.0,15.0
1475.41,2.0,16.0
1555.29,2.0,17.0
1643.21,2.0,18.0
1612.14,2.0,19.0
1566.14,2.0,20.0
1495.62,2.0,21.0
1386.78,2.0,22.0
1292.25,2.0,23.0
1228.74,3.0,0.0
1181.07,3.0,1.0
1178.21,3.0,2.0
1177.23,3.0,3.0
1180.03,3.0,4.0
1236.46,3.0,5.0
1360.42,3.0,6.0
1530.85,3.0,7.0
1582.9,3.0,8.0
1591.91,3.0,9.0
1572.38,3.0,10.0
1562.92,3.0,11.0
1528.31,3.0,12.0
1497.59,3.0,13.0
1499.02,3.0,14.0
1503.73,3.0,15.0
1526.82,3.0,16.0
1599.6,3.0,17.0
1664.52,3.0,18.0
1654.98,3.0,19.0
1604.36,3.0,20.0
1545.94,3.0,21.0
1448.69,3.0,22.0
1360.85,3.0,23.0
1288.81,4.0,0.0
1242.65,4.0,1.0
1219.65,4.0,2.0
1208.75,4.0,3.0
1202.22,4.0,4.0
1241.8,4.0,5.0
1344.68,4.0,6.0
1489.7,4.0,7.0
1556.28,4.0,8.0
1572.35,4.0,9.0
1565.46,4.0,10.0
1574.65,4.0,11.0
1550.88,4.0,12.0
1540.34,4.0,13.0
1535.64,4.0,14.0
1506.88,4.0,15.0
1488.88,4.0,16.0
1532.55,4.0,17.0
1571.3,4.0,18.0
1519.47,4.0,19.0
1466.24,4.0,20.0
1401.29,4.0,21.0
1320.01,4.0,22.0
1233.61,4.0,23.0
1156.72,5.0,0.0
1100.74,5.0,1.0
1066.99,5.0,2.0
1043.09,5.0,3.0
1039.49,5.0,4.0
1051.46,5.0,5.0
1097.37,5.0,6.0
1174.67,5.0,7.0
1256.46,5.0,8.0
1336.69,5.0,9.0
1390.29,5.0,10.0
1400.42,5.0,11.0
1363.13,5.0,12.0
1334.71,5.0,13.0
1315.26,5.0,14.0
1306.26,5.0,15.0
1318.22,5.0,16.0
1383.73,5.0,17.0
1437.24,5.0,18.0
1396.81,5.0,19.0
1328.46,5.0,20.0
1268.41,5.0,21.0
1185.45,5.0,22.0
1119.08,5.0,23.0
1050.12,6.0,0.0
998.45,6.0,1.0
970.26,6.0,2.0
954.62,6.0,3.0
956.2,6.0,4.0
969.99,6.0,5.0
1006.66,6.0,6.0
1075.79,6.0,7.0
1171.48,6.0,8.0
1288.87,6.0,9.0
1362.96,6.0,10.0
1410.72,6.0,11.0
1435.14,6.0,12.0
1450.27,6.0,13.0
1421.98,6.0,14.0
1415.92,6.0,15.0
1425.89,6.0,16.0
1495.6,6.0,17.0
1573.95,6.0,18.0
1534.56,6.0,19.0
1467.61,6.0,20.0
1387.18,6.0,21.0
1298.37,6.0,22.0
1215.66,6.0,23.0
1149.3,0.0,0.0
1115.62,0.0,1.0
1103.47,0.0,2.0
1103.99,0.0,3.0
1119.99,0.0,4.0
1175.54,0.0,5.0
1291.06,0.0,6.0
1465.62,0.0,7.0
1551.79,0.0,8.0
1570.88,0.0,9.0
1579.24,0.0,10.0
1580.03,0.0,11.0
1583.27,0.0,12.0
1586.44,0.0,13.0
1583.47,0.0,14.0
1582.63,0.0,15.0
1571.46,0.0,16.0
1632.15,0.0,17.0
1681.81,0.0,18.0
1649.14,0.0,19.0
1581.4,0.0,20.0
1520.68,0.0,21.0
1412.49,0.0,22.0
1307.42,0.0,23.0
1232.26,1.0,0.0
1172.49,1.0,1.0
1148.79,1.0,2.0
1139.97,1.0,3.0
1142.23,1.0,4.0
1187.07,1.0,5.0
1296.6,1.0,6.0
1455.28,1.0,7.0
1523.74,1.0,8.0
1534.99,1.0,9.0
1530.82,1.0,10.0
1529.55,1.0,11.0
1516.97,1.0,12.0
1508.32,1.0,13.0
1510.33,1.0,14.0
1507.36,1.0,15.0
1521.39,1.0,16.0
1587.21,1.0,17.0
1637.66,1.0,18.0
1611.97,1.0,19.0
1554.07,1.0,20.0
1475.47,1.0,21.0
1374.64,1.0,22.0
1278.61,1.0,23.0
1202.74,2.0,0.0
1143.46,2.0,1.0
1114.18,2.0,2.0
1102.91,2.0,3.0
1106.36,2.0,4.0
1145.6,2.0,5.0
1239.11,2.0,6.0
1395.34,2.0,7.0
1458.61,2.0,8.0
1465.55,2.0,9.0
1443.05,2.0,10.0
1410.74,2.0,11.0
1376.31,2.0,12.0
1371.34,2.0,13.0
1382.84,2.0,14.0
1389.35,2.0,15.0
1405.78,2.0,16.0
1464.82,2.0,17.0
1539.34,2.0,18.0
1518.82,2.0,19.0
1467.17,2.0,20.0
1382.84,2.0,21.0
1294.69,2.0,22.0
1192.33,2.0,23.0
1121.03,3.0,0.0
1080.17,3.0,1.0
1064.25,3.0,2.0
1051.66,3.0,3.0
1052.64,3.0,4.0
1099.83,3.0,5.0
1187.71,3.0,6.0
1318.38,3.0,7.0
1415.34,3.0,8.0
1467.96,3.0,9.0
1502.23,3.0,10.0
1535.68,3.0,11.0
1541.87,3.0,12.0
1528.86,3.0,13.0
1522.49,3.0,14.0
1523.96,3.0,15.0
1511.62,3.0,16.0
1557.07,3.0,17.0
1631.09,3.0,18.0
1599.21,3.0,19.0
1545.92,3.0,20.0
1480.08,3.0,21.0
1398.05,3.0,22.0
1314.66,3.0,23.0
1262.69,4.0,0.0
1214.02,4.0,1.0
1203.83,4.0,2.0
1220.41,4.0,3.0
1222.37,4.0,4.0
1275.2,4.0,5.0
1386.6,4.0,6.0
1550.66,4.0,7.0
1624.05,4.0,8.0
1653.21,4.0,9.0
1658.81,4.0,10.0
1648.04,4.0,11.0
1620.29,4.0,12.0
1588.01,4.0,13.0
1566.64,4.0,14.0
1569.8,4.0,15.0
1581.93,4.0,16.0
1630.45,4.0,17.0
1700.93,4.0,18.0
1689.81,4.0,19.0
1637.3,4.0,20.0
1580.15,4.0,21.0
1529.22,4.0,22.0
1460.47,4.0,23.0
1390.05,5.0,0.0
1342.59,5.0,1.0
1306.16,5.0,2.0
1293.32,5.0,3.0
1296.0,5.0,4.0
1310.45,5.0,5.0
1353.89,5.0,6.0
1430.13,5.0,7.0
1525.49,5.0,8.0
1603.79,5.0,9.0
1631.51,5.0,10.0
1622.4,5.0,11.0
1599.26,5.0,12.0
1568.5,5.0,13.0
1560.38,5.0,14.0
1555.34,5.0,15.0
1560.09,5.0,16.0
1620.98,5.0,17.0
1683.85,5.0,18.0
1643.71,5.0,19.0
1585.21,5.0,20.0
1507.66,5.0,21.0
1426.44,5.0,22.0
1339.85,5.0,23.0
1282.08,6.0,0.0
1233.92,6.0,1.0
1193.61,6.0,2.0
1164.14,6.0,3.0
1161.46,6.0,4.0
1173.47,6.0,5.0
1206.57,6.0,6.0
1271.34,6.0,7.0
1363.34,6.0,8.0
1450.0,6.0,9.0
1498.34,6.0,10.0
1495.01,6.0,11.0
1498.01,6.0,12.0
1481.4,6.0,13.0
1462.72,6.0,14.0
1472.22,6.0,15.0
1500.87,6.0,16.0
1571.3,6.0,17.0
1635.21,6.0,18.0
1592.47,6.0,19.0
1532.57,6.0,20.0
1471.06,6.0,21.0
1393.46,6.0,22.0
1314.54,6.0,23.0
1255.01,0.0,0.0
1213.66,0.0,1.0
1194.1,0.0,2.0
1187.97,0.0,3.0
1197.46,0.0,4.0
1229.13,0.0,5.0
1314.04,0.0,6.0
1430.5,0.0,7.0
1528.65,0.0,8.0
1586.74,0.0,9.0
1609.46,0.0,10.0
1606.12,0.0,11.0
1581.37,0.0,12.0
1542.26,0.0,13.0
1523.51,0.0,14.0
1539.89,0.0,15.0
1540.96,0.0,16.0
1618.21,0.0,17.0
1716.29,0.0,18.0
1681.65,0.0,19.0
1629.16,0.0,20.0
1545.02,0.0,21.0
1442.83,0.0,22.0
1358.78,0.0,23.0
1306.02,1.0,0.0
1279.46,1.0,1.0
1256.4,1.0,2.0
1252.14,1.0,3.0
1258.51,1.0,4.0
1311.57,1.0,5.0
1418.37,1.0,6.0
1595.29,1.0,7.0
1666.5,1.0,8.0
1670.23,1.0,9.0
1653.52,1.0,10.0
1612.6,1.0,11.0
1586.55,1.0,12.0
1546.09,1.0,13.0
1537.37,1.0,14.0
1538.82,1.0,15.0
1541.82,1.0,16.0
1591.23,1.0,17.0
1694.05,1.0,18.0
1691.41,1.0,19.0
1632.63,1.0,20.0
1556.0,1.0,21.0
1449.18,1.0,22.0
1350.07,1.0,23.0
1290.46,2.0,0.0
1242.16,2.0,1.0
1218.25,2.0,2.0
1198.2,2.0,3.0
1207.02,2.0,4.0
1240.11,2.0,5.0
1354.21,2.0,6.0
1517.18,2.0,7.0
1587.25,2.0,8.0
1591.08,2.0,9.0
1571.73,2.0,10.0
1541.95,2.0,11.0
1488.37,2.0,12.0
1455.69,2.0,13.0
1437.0,2.0,14.0
1424.99,2.0,15.0
1445.13,2.0,16.0
1510.15,2.0,17.0
1613.77,2.0,18.0
1603.91,2.0,19.0
1562.73,2.0,20.0
1490.82,2.0,21.0
1406.5,2.0,22.0
1298.22,2.0,23.0
1237.03,3.0,0.0
1191.77,3.0,1.0
1165.57,3.0,2.0
1155.89,3.0,3.0
1165.26,3.0,4.0
1212.12,3.0,5.0
1326.32,3.0,6.0
1510.13,3.0,7.0
1579.49,3.0,8.0
1592.93,3.0,9.0
1551.89,3.0,10.0
1524.34,3.0,11.0
1493.8,3.0,12.0
1455.07,3.0,13.0
1439.42,3.0,14.0
1443.56,3.0,15.0
1454.89,3.0,16.0
1524.29,3.0,17.0
1624.57,3.0,18.0
1600.04,3.0,19.0
1562.91,3.0,20.0
1491.16,3.0,21.0
1386.66,3.0,22.0
1281.55,3.0,23.0
1217.97,4.0,0.0
1153.4,4.0,1.0
1149.93,4.0,2.0
1132.43,4.0,3.0
1148.23,4.0,4.0
1199.32,4.0,5.0
1293.29,4.0,6.0
1451.5,4.0,7.0
1540.28,4.0,8.0
1539.47,4.0,9.0
1513.02,4.0,10.0
1470.42,4.0,11.0
1427.63,4.0,12.0
1414.19,4.0,13.0
1415.33,4.0,14.0
1408.32,4.0,15.0
1417.61,4.0,16.0
1470.98,4.0,17.0
1532.55,4.0,18.0
1494.44,4.0,19.0
1455.78,4.0,20.0
1405.09,4.0,21.0
1341.28,4.0,22.0
1241.02,4.0,23.0
1184.72,5.0,0.0
1139.08,5.0,1.0
1111.03,5.0,2.0
1086.36,5.0,3.0
1094.54,5.0,4.0
1108.18,5.0,5.0
1147.2,5.0,6.0
1227.46,5.0,7.0
1323.18,5.0,8.0
1411.79,5.0,9.0
1458.18,5.0,10.0
1471.33,5.0,11.0
1469.18,5.0,12.0
1446.14,5.0,13.0
1434.26,5.0,14.0
1421.85,5.0,15.0
1445.54,5.0,16.0
1494.7,5.0,17.0
1543.32,5.0,18.0
1501.82,5.0,19.0
1443.12,5.0,20.0
1369.91,5.0,21.0
1297.72,5.0,22.0
1218.74,5.0,23.0
1167.61,6.0,0.0
1114.83,6.0,1.0
1080.33,6.0,2.0
1062.77,6.0,3.0
1062.61,6.0,4.0
1069.54,6.0,5.0
1095.11,6.0,6.0
1144.17,6.0,7.0
1224.44,6.0,8.0
1320.91,6.0,9.0
1390.77,6.0,10.0
1402.53,6.0,11.0
1412.59,6.0,12.0
1396.59,6.0,13.0
1361.74,6.0,14.0
1359.53,6.0,15.0
1384.32,6.0,16.0
1453.02,6.0,17.0
1542.01,6.0,18.0
1510.17,6.0,19.0
1444.07,6.0,20.0
1370.81,6.0,21.0
1278.39,6.0,22.0
1193.94,6.0,23.0
1140.23,0.0,0.0
1097.79,0.0,1.0
1081.53,0.0,2.0
1076.03,0.0,3.0
1084.56,0.0,4.0
1118.01,0.0,5.0
1216.94,0.0,6.0
1382.95,0.0,7.0
1437.66,0.0,8.0
1443.87,0.0,9.0
1424.42,0.0,10.0
1398.5,0.0,11.0
1390.2,0.0,12.0
1398.92,0.0,13.0
1411.42,0.0,14.0
1409.04,0.0,15.0
1416.26,0.0,16.0
1469.44,0.0,17.0
1549.59,0.0,18.0
1523.72,0.0,19.0
1458.58,0.0,20.0
1377.76,0.0,21.0
1277.52,0.0,22.0
1181.09,0.0,23.0
1114.47,1.0,0.0
1070.06,1.0,1.0
1047.53,1.0,2.0
1032.49,1.0,3.0
1038.81,1.0,4.0
1085.5,1.0,5.0
1189.61,1.0,6.0
1363.82,1.0,7.0
1432.35,1.0,8.0
1437.56,1.0,9.0
1433.88,1.0,10.0
1435.89,1.0,11.0
1434.0,1.0,12.0
1437.04,1.0,13.0
1443.44,1.0,14.0
1421.89,1.0,15.0
1433.08,1.0,16.0
1494.4,1.0,17.0
1588.46,1.0,18.0
1572.07,1.0,19.0
1509.93,1.0,20.0
1435.35,1.0,21.0
1333.88,1.0,22.0
1229.61,1.0,23.0
1169.05,2.0,0.0
1123.4,2.0,1.0
1086.74,2.0,2.0
1084.42,2.0,3.0
1088.8,2.0,4.0
1137.63,2.0,5.0
1248.33,2.0,6.0
1424.42,2.0,7.0
1489.9,2.0,8.0
1478.96,2.0,9.0
1434.57,2.0,10.0
1414.75,2.0,11.0
1388.71,2.0,12.0
1364.11,2.0,13.0
1355.09,2.0,14.0
1351.85,2.0,15.0
1395.29,2.0,16.0
1462.33,2.0,17.0
1576.23,2.0,18.0
1584.35,2.0,19.0
1545.3,2.0,20.0
1478.39,2.0,21.0
1382.3,2.0,22.0
1281.89,2.0,23.0
1227.12,3.0,0.0
1183.84,3.0,1.0
1160.82,3.0,2.0
1165.74,3.0,3.0
1183.37,3.0,4.0
1229.39,3.0,5.0
1336.26,3.0,6.0
1506.94,3.0,7.0
1569.23,3.0,8.0
1552.62,3.0,9.0
1502.31,3.0,10.0
1459.34,3.0,11.0
1438.78,3.0,12.0
1410.81,3.0,13.0
1384.72,3.0,14.0
1368.29,3.0,15.0
1404.79,3.0,16.0
1474.25,3.0,17.0
1579.11,3.0,18.0
1577.16,3.0,19.0
1536.43,3.0,20.0
1468.26,3.0,21.0
1370.4,3.0,22.0
1274.93,3.0,23.0
1216.73,4.0,0.0
1171.73,4.0,1.0
1147.07,4.0,2.0
1146.63,4.0,3.0
1148.98,4.0,4.0
1189.84,4.0,5.0
1297.44,4.0,6.0
1474.85,4.0,7.0
1545.74,4.0,8.0
1524.67,4.0,9.0
1475.01,4.0,10.0
1444.24,4.0,11.0
1410.71,4.0,12.0
1379.02,4.0,13.0
1361.31,4.0,14.0
1346.21,4.0,15.0
1378.29,4.0,16.0
1438.69,4.0,17.0
1518.25,4.0,18.0
1480.11,4.0,19.0
1448.47,4.0,20.0
1398.86,4.0,21.0
1325.76,4.0,22.0
1240.13,4.0,23.0
1175.16,5.0,0.0
1123.11,5.0,1.0
1094.89,5.0,2.0
1079.05,5.0,3.0
1072.02,5.0,4.0
1092.09,5.0,5.0
1135.63,5.0,6.0
1207.15,5.0,7.0
1290.46,5.0,8.0
1374.03,5.0,9.0
1422.49,5.0,10.0
1442.48,5.0,11.0
1433.4,5.0,12.0
1413.16,5.0,13.0
1376.02,5.0,14.0
1376.22,5.0,15.0
1386.69,5.0,16.0
1430.71,5.0,17.0
1485.63,5.0,18.0
1455.61,5.0,19.0
1403.46,5.0,20.0
1344.73,5.0,21.0
1268.66,5.0,22.0
1190.05,5.0,23.0
1137.96,6.0,0.0
1089.76,6.0,1.0
1061.28,6.0,2.0
1044.06,6.0,3.0
1041.13,6.0,4.0
1059.29,6.0,5.0
1086.68,6.0,6.0
1155.65,6.0,7.0
1233.51,6.0,8.0
1325.74,6.0,9.0
1369.28,6.0,10.0
1358.1,6.0,11.0
1348.86,6.0,12.0
1344.34,6.0,13.0
1344.9,6.0,14.0
1360.24,6.0,15.0
1390.23,6.0,16.0
1461.04,6.0,17.0
1559.65,6.0,18.0
1512.07,6.0,19.0
1407.97,6.0,20.0
1348.95,6.0,21.0
1270.23,6.0,22.0
1198.84,6.0,23.0
1138.42,0.0,0.0
1094.36,0.0,1.0
1076.78,0.0,2.0
1069.87,0.0,3.0
1075.4,0.0,4.0
1127.1,0.0,5.0
1231.18,0.0,6.0
1391.61,0.0,7.0
1472.27,0.0,8.0
1473.05,0.0,9.0
1436.28,0.0,10.0
1403.72,0.0,11.0
1378.22,0.0,12.0
1341.8,0.0,13.0
1335.38,0.0,14.0
1351.25,0.0,15.0
1372.08,0.0,16.0
1438.3,0.0,17.0
1532.72,0.0,18.0
1518.76,0.0,19.0
1458.71,0.0,20.0
1384.12,0.0,21.0
1279.82,0.0,22.0
1177.87,0.0,23.0
1118.04,1.0,0.0
1078.96,1.0,1.0
1069.58,1.0,2.0
1052.15,1.0,3.0
1069.26,1.0,4.0
1122.97,1.0,5.0
1236.06,1.0,6.0
1388.67,1.0,7.0
1457.41,1.0,8.0
1468.49,1.0,9.0
1469.25,1.0,10.0
1476.85,1.0,11.0
1466.16,1.0,12.0
1464.03,1.0,13.0
1455.9,1.0,14.0
1443.79,1.0,15.0
1450.5,1.0,16.0
1499.91,1.0,17.0
1551.35,1.0,18.0
1539.79,1.0,19.0
1473.46,1.0,20.0
1399.61,1.0,21.0
1300.6,1.0,22.0
1199.45,1.0,23.0
1118.42,2.0,0.0
1069.26,2.0,1.0
1039.16,2.0,2.0
1028.17,2.0,3.0
1037.88,2.0,4.0
1082.95,2.0,5.0
1184.96,2.0,6.0
1354.27,2.0,7.0
1428.57,2.0,8.0
1417.77,2.0,9.0
1411.46,2.0,10.0
1413.02,2.0,11.0
1374.72,2.0,12.0
1351.21,2.0,13.0
1340.77,2.0,14.0
1343.12,2.0,15.0
1373.3,2.0,16.0
1437.84,2.0,17.0
1541.86,2.0,18.0
1556.05,2.0,19.0
1510.93,2.0,20.0
1457.13,2.0,21.0
1360.67,2.0,22.0
1264.56,2.0,23.0
1206.15,3.0,0.0
1154.03,3.0,1.0
1126.42,3.0,2.0
1120.0,3.0,3.0
1117.52,3.0,4.0
1170.31,3.0,5.0
1276.16,3.0,6.0
1422.31,3.0,7.0
1496.9,3.0,8.0
1536.74,3.0,9.0
1558.09,3.0,10.0
1575.32,3.0,11.0
1571.19,3.0,12.0
1568.24,3.0,13.0
1555.16,3.0,14.0
1546.73,3.0,15.0
1541.81,3.0,16.0
1576.6,3.0,17.0
1629.26,3.0,18.0
1601.06,3.0,19.0
1549.75,3.0,20.0
1474.54,3.0,21.0
1378.06,3.0,22.0
1270.32,3.0,23.0
1206.08,4.0,0.0
1163.75,4.0,1.0
1129.96,4.0,2.0
1115.72,4.0,3.0
1116.13,4.0,4.0
1148.28,4.0,5.0
1226.67,4.0,6.0
1337.59,4.0,7.0
1425.61,4.0,8.0
1500.59,4.0,9.0
1548.97,4.0,10.0
1582.57,4.0,11.0
1587.54,4.0,12.0
1573.43,4.0,13.0
1544.57,4.0,14.0
1520.01,4.0,15.0
1512.67,4.0,16.0
1531.55,4.0,17.0
1547.18,4.0,18.0
1511.07,4.0,19.0
1442.07,4.0,20.0
1385.35,4.0,21.0
1310.45,4.0,22.0
1241.77,4.0,23.0
1193.37,5.0,0.0
1157.05,5.0,1.0
1130.28,5.0,2.0
1126.0,5.0,3.0
1130.33,5.0,4.0
1156.34,5.0,5.0
1209.31,5.0,6.0
1286.12,5.0,7.0
1365.13,5.0,8.0
1433.33,5.0,9.0
1465.69,5.0,10.0
1448.85,5.0,11.0
1439.59,5.0,12.0
1417.19,5.0,13.0
1379.25,5.0,14.0
1377.63,5.0,15.0
1412.3,5.0,16.0
1470.26,5.0,17.0
1573.91,5.0,18.0
1565.22,5.0,19.0
1534.44,5.0,20.0
1491.14,5.0,21.0
1427.34,5.0,22.0
1356.81,5.0,23.0
1307.15,6.0,0.0
1274.17,6.0,1.0
1258.53,6.0,2.0
1252.89,6.0,3.0
1242.6,6.0,4.0
1272.7,6.0,5.0
1308.0,6.0,6.0
1384.78,6.0,7.0
1463.4,6.0,8.0
1527.85,6.0,9.0
1528.77,6.0,10.0
1508.2,6.0,11.0
1492.29,6.0,12.0
1470.2,6.0,13.0
1426.69,6.0,14.0
1423.23,6.0,15.0
1465.63,6.0,16.0
1519.55,6.0,17.0
1617.64,6.0,18.0
1616.53,6.0,19.0
1557.21,6.0,20.0
1496.39,6.0,21.0
1394.58,6.0,22.0
1318.11,6.0,23.0
1254.26,0.0,0.0
1203.47,0.0,1.0
1172.17,0.0,2.0
1169.85,0.0,3.0
1172.07,0.0,4.0
1205.41,0.0,5.0
1303.28,0.0,6.0
1432.71,0.0,7.0
1506.49,0.0,8.0
1532.0,0.0,9.0
1542.64,0.0,10.0
1558.46,0.0,11.0
1557.89,0.0,12.0
1539.04,0.0,13.0
1514.9,0.0,14.0
1487.3,0.0,15.0
1456.78,0.0,16.0
1499.67,0.0,17.0
1593.29,0.0,18.0
1580.19,0.0,19.0
1523.8,0.0,20.0
1454.64,0.0,21.0
1344.83,0.0,22.0
1243.16,0.0,23.0
1193.32,1.0,0.0
1134.15,1.0,1.0
1093.64,1.0,2.0
1094.01,1.0,3.0
1112.92,1.0,4.0
1166.66,1.0,5.0
1277.81,1.0,6.0
1448.91,1.0,7.0
1514.55,1.0,8.0
1509.91,1.0,9.0
1519.45,1.0,10.0
1527.83,1.0,11.0
1529.63,1.0,12.0
1513.43,1.0,13.0
1506.04,1.0,14.0
1496.16,1.0,15.0
1506.79,1.0,16.0
1540.91,1.0,17.0
1596.91,1.0,18.0
1571.86,1.0,19.0
1522.51,1.0,20.0
1459.0,1.0,21.0
1350.66,1.0,22.0
1244.33,1.0,23.0
1172.99,2.0,0.0
1126.06,2.0,1.0
1111.48,2.0,2.0
1108.16,2.0,3.0
1122.63,2.0,4.0
1163.75,2.0,5.0
1283.27,2.0,6.0
1442.31,2.0,7.0
1482.67,2.0,8.0
1475.16,2.0,9.0
1461.86,2.0,10.0
1445.32,2.0,11.0
1394.1,2.0,12.0
1371.41,2.0,13.0
1354.12,2.0,14.0
1351.24,2.0,15.0
1401.82,2.0,16.0
1446.49,2.0,17.0
1544.34,2.0,18.0
1524.31,2.0,19.0
1482.85,2.0,20.0
1426.72,2.0,21.0
1333.22,2.0,22.0
1231.28,2.0,23.0
1170.33,3.0,0.0
1109.55,3.0,1.0
1070.07,3.0,2.0
1056.14,3.0,3.0
1071.8,3.0,4.0
1094.43,3.0,5.0
1186.74,3.0,6.0
1323.01,3.0,7.0
1422.95,3.0,8.0
1473.23,3.0,9.0
1489.02,3.0,10.0
1514.93,3.0,11.0
1523.89,3.0,12.0
1516.06,3.0,13.0
1488.7,3.0,14.0
1479.5,3.0,15.0
1468.74,3.0,16.0
1492.15,3.0,17.0
1559.01,3.0,18.0
1554.47,3.0,19.0
1486.24,3.0,20.0
1410.37,3.0,21.0
1316.67,3.0,22.0
1217.07,3.0,23.0
1157.41,4.0,0.0
1124.65,4.0,1.0
1100.01,4.0,2.0
1091.1,4.0,3.0
1110.29,4.0,4.0
1162.63,4.0,5.0
1282.06,4.0,6.0
1453.29,4.0,7.0
1536.37,4.0,8.0
1568.07,4.0,9.0
1539.53,4.0,10.0
1506.58,4.0,11.0
1483.77,4.0,12.0
1470.95,4.0,13.0
1459.26,4.0,14.0
1450.54,4.0,15.0
1465.64,4.0,16.0
1536.7,4.0,17.0
